id,name,description,industry,location,founded_date,stage,employee_count,website,business_model,revenue_model,status
startup_655,"Chang, Padilla and Kirby",Balanced user-facing complexity strategize one-to-one e-business,IoT,San Diego,2012-02-23,Pre-seed,96,"https://chang,padillaandkirby.com",Platform,Advertising,Active
startup_656,VertexBase,Team-oriented attitude-oriented productivity utilize bleeding-edge infrastructures,AgriTech,Phoenix,2020-07-08,Series A,469,https://vertexbase.com,B2B2C,Transaction,Active
startup_657,Long,Self-enabling zero administration help-desk deploy cutting-edge infrastructures,LegalTech,Phoenix,2020-09-15,Seed,77,https://long.com,B2B,Commission,Active
startup_658,MetaLogic,Multi-tiered 6thgeneration help-desk disintermediate end-to-end interfaces,AI/ML,Washington DC,2017-04-17,Series B,225,https://metalogic.com,B2B2C,Advertising,Active
startup_659,"Johnson, Lucas and Castro",Extended dedicated Local Area Network incentivize ubiquitous infrastructures,Gaming,Denver,2017-04-27,Pre-seed,442,"https://johnson,lucasandcastro.com",Platform,SaaS,Active
startup_660,MetaDynamics,Up-sized foreground focus group integrate end-to-end portals,LegalTech,Denver,2018-03-29,Growth,167,https://metadynamics.com,Marketplace,SaaS,Active
startup_661,Simon-Walker,Compatible contextually-based policy visualize granular mindshare,AI/ML,San Diego,2022-04-01,Growth,460,https://simon-walker.com,B2C,Transaction,Active
startup_662,ApexCore,Down-sized maximized access reinvent scalable functionalities,AI/ML,Dallas,2020-09-01,Series B,23,https://apexcore.com,Platform,Commission,Active
startup_663,MetaBase,Balanced impactful system engine re-intermediate web-enabled platforms,Gaming,Seattle,2012-08-16,Growth,35,https://metabase.com,Platform,Commission,IPO
startup_664,DigitalTechnologies,Horizontal object-oriented process improvement deploy next-generation e-commerce,IoT,Dallas,2018-07-11,Series B,392,https://digitaltechnologies.com,B2C,Commission,Active
startup_665,SecureBase,Horizontal radical functionalities envisioneer revolutionary action-items,LegalTech,Philadelphia,2015-10-04,Pre-seed,255,https://securebase.com,B2B,Commission,Active
startup_666,NeuralLogic,Polarized national challenge enhance dot-com portals,Blockchain,Atlanta,2023-07-19,Growth,420,https://neurallogic.com,B2B2C,Advertising,Active
startup_667,Kelley and Sons,Function-based optimizing process improvement disintermediate frictionless partnerships,E-commerce,Philadelphia,2019-10-09,Series A,89,https://kelleyandsons.com,B2C,SaaS,Active
startup_668,"Gomez, Williams and Reyes",User-centric motivating success mesh collaborative vortals,EdTech,Nashville,2014-03-04,Seed,98,"https://gomez,williamsandreyes.com",B2B,Advertising,Active
startup_669,Duncan-Myers,Cross-platform dedicated synergy mesh rich ROI,PropTech,Chicago,2015-10-21,Series B,210,https://duncan-myers.com,B2B,Advertising,Active
startup_670,"Smith, Santos and Hampton",Secured coherent toolset transition scalable schemas,LegalTech,Phoenix,2012-03-13,Series B,329,"https://smith,santosandhampton.com",B2B,Freemium,Active
startup_671,VertexDynamics,Decentralized directional adapter envisioneer customized synergies,PropTech,Austin,2010-12-11,Series B,294,https://vertexdynamics.com,B2B,Transaction,Closed
startup_672,SmartEngine,Front-line eco-centric conglomeration evolve visionary content,Cybersecurity,Dallas,2018-11-03,Series B,351,https://smartengine.com,B2B,SaaS,Active
startup_673,VertexLogic,Organic incremental Internet solution re-contextualize e-business web services,HealthTech,Washington DC,2016-02-24,Series B,334,https://vertexlogic.com,Marketplace,Advertising,Closed
startup_674,SecureSolutions,Integrated zero tolerance conglomeration evolve 24/365 schemas,CleanTech,Nashville,2019-09-21,Growth,480,https://securesolutions.com,Platform,Commission,Active
startup_675,SecureCore,Grass-roots dynamic success empower magnetic markets,IoT,Phoenix,2012-10-23,Series A,144,https://securecore.com,B2C,Freemium,Active
startup_676,FusionAnalytics,Ameliorated multi-state project optimize revolutionary info-mediaries,EdTech,Phoenix,2021-01-06,Series B,157,https://fusionanalytics.com,Marketplace,SaaS,Active
startup_677,DigitalFlow,Mandatory directional definition revolutionize sticky vortals,MarTech,Phoenix,2017-04-25,Seed,72,https://digitalflow.com,B2B2C,Freemium,Active
startup_678,Mccoy-Wood,Function-based eco-centric array synthesize next-generation networks,FinTech,San Diego,2022-08-05,Seed,300,https://mccoy-wood.com,Platform,Advertising,Closed
startup_679,DataLabs,Automated neutral array visualize impactful content,HealthTech,Miami,2020-04-25,Growth,269,https://datalabs.com,B2B2C,Transaction,Active
startup_680,Jenkins-Gibson,Quality-focused bandwidth-monitored forecast facilitate frictionless e-commerce,LegalTech,Washington DC,2011-05-24,Series A,378,https://jenkins-gibson.com,B2B2C,Advertising,Active
startup_681,FusionLogic,Persistent 24hour firmware aggregate 24/7 synergies,FinTech,Philadelphia,2015-09-11,Seed,343,https://fusionlogic.com,Platform,SaaS,Active
startup_682,Fernandez and Sons,Extended even-keeled project leverage innovative e-commerce,FinTech,Denver,2024-12-30,Seed,55,https://fernandezandsons.com,Platform,Freemium,Active
startup_683,Gordon-Ward,Pre-emptive uniform attitude productize synergistic solutions,InsurTech,Phoenix,2025-01-09,Series C,88,https://gordon-ward.com,Platform,Freemium,Active
startup_684,Saunders-Stout,Intuitive human-resource adapter whiteboard visionary deliverables,HealthTech,Philadelphia,2010-09-13,Growth,99,https://saunders-stout.com,B2B2C,Transaction,Active
startup_685,MetaLogic,User-centric zero tolerance architecture aggregate compelling metrics,IoT,Phoenix,2023-02-04,Series C,123,https://metalogic.com,B2C,Freemium,Acquired
startup_686,ApexEngine,Quality-focused disintermediate pricing structure streamline front-end interfaces,Gaming,Austin,2013-08-10,Series C,308,https://apexengine.com,B2B2C,Advertising,Active
startup_687,ApexPlatform,Fully-configurable bifurcated monitoring re-intermediate plug-and-play markets,Gaming,Los Angeles,2025-05-01,Series C,172,https://apexplatform.com,Platform,Freemium,Acquired
startup_688,Martin-Smith,Virtual next generation database enhance cross-media info-mediaries,FoodTech,Chicago,2018-08-17,Seed,194,https://martin-smith.com,B2C,Commission,Active
startup_689,Wilson-Carpenter,Cross-platform composite adapter matrix transparent infrastructures,MarTech,New York,2018-08-24,Pre-seed,83,https://wilson-carpenter.com,B2B,Advertising,Active
startup_690,InfiniteNetwork,Cross-group eco-centric benchmark architect interactive synergies,Cybersecurity,San Diego,2013-07-26,Series C,225,https://infinitenetwork.com,Marketplace,Commission,Active
startup_691,Valencia-Dougherty,Right-sized intangible matrix monetize strategic networks,EdTech,Philadelphia,2023-03-01,Series A,225,https://valencia-dougherty.com,B2B2C,SaaS,Active
startup_692,"Bean, Fox and Nelson",Triple-buffered encompassing archive grow web-enabled convergence,PropTech,Seattle,2015-10-01,Series C,214,"https://bean,foxandnelson.com",Marketplace,Transaction,Active
startup_693,Mendoza-Jacobs,Fully-configurable discrete conglomeration empower scalable networks,EdTech,San Francisco,2023-06-06,Series B,224,https://mendoza-jacobs.com,B2B2C,Freemium,Active
startup_694,DataEngine,Virtual eco-centric capability facilitate compelling metrics,PropTech,Miami,2017-06-29,Series C,407,https://dataengine.com,B2C,SaaS,Active
startup_695,Reilly,Implemented web-enabled application reinvent granular platforms,Gaming,Phoenix,2013-03-31,Growth,215,https://reilly.com,B2C,Advertising,Active
startup_696,VertexAnalytics,Balanced eco-centric protocol strategize cross-media ROI,E-commerce,Denver,2012-05-02,Series A,50,https://vertexanalytics.com,B2B,Advertising,Active
startup_697,GlobalEngine,Triple-buffered transitional application monetize virtual metrics,IoT,Philadelphia,2014-01-17,Seed,500,https://globalengine.com,Marketplace,Commission,Active
startup_698,Dillon,Profit-focused empowering success seize innovative e-tailers,MarTech,San Diego,2016-11-22,Series C,263,https://dillon.com,B2B,Advertising,Acquired
startup_699,PrimeLogic,Compatible asymmetric process improvement envisioneer global eyeballs,IoT,Denver,2012-12-12,Series A,146,https://primelogic.com,Marketplace,Advertising,Active
startup_700,Fox-Hicks,Devolved optimizing function generate transparent methodologies,E-commerce,Austin,2018-02-12,Pre-seed,83,https://fox-hicks.com,Marketplace,Freemium,Active
startup_701,CloudAnalytics,De-engineered logistical projection deliver global channels,AI/ML,Atlanta,2012-02-21,Growth,466,https://cloudanalytics.com,B2B,Commission,Active
startup_702,CyberHub,Multi-layered interactive implementation integrate bricks-and-clicks mindshare,Gaming,Phoenix,2019-12-06,Series B,347,https://cyberhub.com,Marketplace,Advertising,Active
startup_703,SmartLabs,Upgradable didactic methodology strategize intuitive action-items,PropTech,Los Angeles,2016-10-18,Growth,140,https://smartlabs.com,B2B,SaaS,Active
startup_704,ApexPlatform,Customer-focused even-keeled hierarchy architect ubiquitous methodologies,MarTech,San Francisco,2024-01-10,Seed,242,https://apexplatform.com,B2B2C,Freemium,Active
startup_705,"Vincent, Hodges and Young",Persistent high-level project engage efficient niches,InsurTech,Denver,2014-06-09,Series B,146,"https://vincent,hodgesandyoung.com",Platform,Commission,Active
startup_706,DigitalSystems,Pre-emptive national hierarchy transition enterprise mindshare,SaaS,Denver,2010-12-18,Growth,261,https://digitalsystems.com,B2C,SaaS,Closed
startup_707,ApexSystems,Grass-roots well-modulated installation expedite vertical supply-chains,Blockchain,Nashville,2012-03-08,Series C,187,https://apexsystems.com,Marketplace,Transaction,Active
startup_708,Edwards-Henderson,Organized executive info-mediaries reinvent B2B action-items,InsurTech,Chicago,2015-12-05,Series A,172,https://edwards-henderson.com,B2B2C,Commission,Active
startup_709,"Williams, Campbell and Wilkins",Inverse demand-driven hardware grow extensible partnerships,SaaS,Philadelphia,2015-06-27,Pre-seed,172,"https://williams,campbellandwilkins.com",B2B,Commission,Active
startup_710,FusionSolutions,Decentralized hybrid parallelism e-enable virtual experiences,E-commerce,Dallas,2019-04-19,Seed,263,https://fusionsolutions.com,Marketplace,Advertising,Active
startup_711,"Webb, Evans and Rodriguez",Robust attitude-oriented function brand global communities,AgriTech,Denver,2012-07-13,Series C,235,"https://webb,evansandrodriguez.com",B2B2C,Commission,Closed
startup_712,"Huffman, Moore and Hart",Upgradable uniform projection utilize synergistic e-commerce,MarTech,Nashville,2011-03-14,Series C,181,"https://huffman,mooreandhart.com",Platform,Commission,Active
startup_713,DataFlow,Monitored reciprocal hub iterate cross-platform systems,E-commerce,San Francisco,2022-03-28,Series B,179,https://dataflow.com,B2B2C,Freemium,Active
startup_714,"Warren, Hood and Ramirez",Persevering radical model evolve seamless markets,PropTech,San Diego,2017-03-31,Pre-seed,108,"https://warren,hoodandramirez.com",B2B,Commission,Active
startup_715,NeuralCore,Synchronized bifurcated interface deploy cross-platform users,Cybersecurity,Philadelphia,2018-05-16,Growth,347,https://neuralcore.com,B2C,Freemium,Closed
startup_716,"Noble, Mcdonald and Morales",Fully-configurable demand-driven attitude enhance rich methodologies,AI/ML,Boston,2015-11-23,Series B,358,"https://noble,mcdonaldandmorales.com",B2B2C,Commission,Active
startup_717,FusionTechnologies,Customer-focused eco-centric toolset exploit one-to-one functionalities,E-commerce,San Francisco,2010-08-03,Growth,455,https://fusiontechnologies.com,Platform,Transaction,Active
startup_718,"Cunningham, Brown and King",Synergistic tangible archive envisioneer world-class interfaces,AI/ML,Denver,2018-03-20,Series A,294,"https://cunningham,brownandking.com",B2B2C,Advertising,Active
startup_719,FusionAnalytics,Profit-focused full-range Graphical User Interface generate extensible schemas,FinTech,San Diego,2018-10-12,Growth,146,https://fusionanalytics.com,Platform,Advertising,Active
startup_720,DataSolutions,Business-focused fault-tolerant middleware whiteboard extensible web-readiness,SaaS,Seattle,2024-11-29,Pre-seed,229,https://datasolutions.com,B2B2C,Advertising,Active
startup_721,MetaNetwork,Multi-channeled 24/7 implementation harness B2C action-items,HealthTech,Boston,2022-10-22,Pre-seed,292,https://metanetwork.com,B2B2C,Advertising,Closed
startup_722,SecureCore,Sharable 6thgeneration Local Area Network benchmark web-enabled e-services,PropTech,Phoenix,2014-07-14,Series B,268,https://securecore.com,Platform,Transaction,Active
startup_723,Howe-Johns,Persistent solution-oriented help-desk mesh cross-media synergies,MarTech,Chicago,2016-02-29,Growth,496,https://howe-johns.com,B2B2C,Transaction,Active
startup_724,NeuralLabs,Multi-layered executive toolset matrix frictionless convergence,MarTech,Phoenix,2020-03-21,Series C,13,https://neurallabs.com,Platform,Freemium,Active
startup_725,Smith Group,Adaptive leadingedge groupware architect bricks-and-clicks content,HRTech,New York,2012-05-06,Seed,157,https://smithgroup.com,Platform,Advertising,Active
startup_726,CyberFlow,Intuitive global complexity architect one-to-one communities,Cybersecurity,Washington DC,2014-06-07,Series C,468,https://cyberflow.com,B2B,Advertising,Active
startup_727,"Davis, Johnson and Mcpherson",Automated hybrid task-force visualize synergistic mindshare,EdTech,Washington DC,2016-04-01,Pre-seed,128,"https://davis,johnsonandmcpherson.com",B2C,Freemium,Active
startup_728,Grimes-Mitchell,Managed bifurcated forecast envisioneer viral platforms,MarTech,Austin,2018-02-22,Series C,236,https://grimes-mitchell.com,B2B,Commission,Active
startup_729,CloudAnalytics,Programmable modular structure redefine back-end communities,EdTech,Dallas,2011-06-21,Series C,115,https://cloudanalytics.com,B2B,Transaction,Active
startup_730,Thomas,Face-to-face even-keeled focus group deploy integrated metrics,FoodTech,Boston,2016-03-08,Series B,309,https://thomas.com,Marketplace,Freemium,Active
startup_731,GlobalLogic,Enterprise-wide user-facing solution incentivize bleeding-edge supply-chains,Cybersecurity,San Francisco,2025-03-31,Series B,100,https://globallogic.com,B2B,Advertising,Active
startup_732,DigitalEngine,Public-key full-range frame scale front-end systems,PropTech,Denver,2013-03-12,Series A,222,https://digitalengine.com,B2B,Transaction,Active
startup_733,SecureBase,Assimilated system-worthy complexity harness cross-platform networks,HRTech,Nashville,2015-04-23,Growth,431,https://securebase.com,Marketplace,Commission,Active
startup_734,SecurePlatform,Persevering well-modulated Internet solution deploy bricks-and-clicks e-commerce,CleanTech,Dallas,2010-07-20,Growth,293,https://secureplatform.com,B2B,Commission,Active
startup_735,DigitalPlatform,Innovative incremental customer loyalty expedite killer mindshare,LegalTech,Portland,2014-09-25,Growth,139,https://digitalplatform.com,B2B2C,Commission,Active
startup_736,ApexAnalytics,Customizable multi-state migration brand intuitive methodologies,Blockchain,Denver,2012-03-28,Series B,475,https://apexanalytics.com,B2C,SaaS,Active
startup_737,FusionDynamics,Phased attitude-oriented analyzer scale revolutionary vortals,MarTech,Dallas,2024-12-17,Series A,118,https://fusiondynamics.com,B2B2C,Commission,Active
startup_738,"Jenkins, Nguyen and Sandoval",Open-source asymmetric adapter cultivate collaborative systems,AI/ML,Philadelphia,2024-01-18,Pre-seed,477,"https://jenkins,nguyenandsandoval.com",B2B2C,SaaS,Active
startup_739,CyberFlow,Extended 3rdgeneration service-desk productize distributed interfaces,AgriTech,Denver,2023-02-08,Growth,158,https://cyberflow.com,B2C,SaaS,Active
startup_740,DataLabs,Vision-oriented transitional database harness killer systems,FinTech,New York,2024-05-10,Series C,200,https://datalabs.com,B2B,Commission,IPO
startup_741,RapidCore,Expanded asymmetric system engine synthesize sticky schemas,IoT,Atlanta,2010-08-16,Pre-seed,216,https://rapidcore.com,Marketplace,Freemium,Active
startup_742,CyberPlatform,Horizontal object-oriented time-frame exploit one-to-one networks,AgriTech,Atlanta,2022-06-25,Series B,397,https://cyberplatform.com,Platform,Advertising,Active
startup_743,GlobalFlow,Progressive global migration revolutionize ubiquitous relationships,SaaS,Washington DC,2016-03-10,Series C,438,https://globalflow.com,B2B,Transaction,Active
startup_744,Price-Flores,Public-key even-keeled budgetary management enhance seamless partnerships,LegalTech,Boston,2017-12-17,Series A,371,https://price-flores.com,B2B2C,SaaS,Active
startup_745,Glover-Smith,Horizontal object-oriented encoding scale rich initiatives,HealthTech,Seattle,2022-05-05,Seed,12,https://glover-smith.com,Platform,Transaction,Active
startup_746,Ramirez-Flynn,Realigned 24hour hierarchy morph efficient users,SaaS,Austin,2012-07-08,Pre-seed,149,https://ramirez-flynn.com,Platform,Transaction,Active
startup_747,"Peterson, Shepard and Holland",Adaptive asynchronous benchmark deliver leading-edge relationships,AgriTech,Nashville,2024-12-28,Pre-seed,385,"https://peterson,shepardandholland.com",Platform,SaaS,Active
startup_748,Pham and Sons,Expanded value-added info-mediaries engage best-of-breed methodologies,MarTech,Washington DC,2018-08-27,Pre-seed,202,https://phamandsons.com,Marketplace,Transaction,Active
startup_749,MetaSystems,Reactive tertiary paradigm syndicate impactful models,AI/ML,Los Angeles,2019-12-22,Series A,479,https://metasystems.com,B2B,Advertising,Active
startup_750,Wang,Multi-channeled impactful Internet solution embrace B2B schemas,SaaS,New York,2011-07-01,Series A,307,https://wang.com,Platform,Commission,Active
startup_751,PrimeLabs,Re-engineered next generation artificial intelligence syndicate bricks-and-clicks mindshare,HRTech,Portland,2014-07-11,Series B,73,https://primelabs.com,B2B2C,Transaction,Active
startup_752,RapidSystems,Devolved modular attitude revolutionize front-end vortals,Gaming,San Francisco,2013-03-12,Seed,251,https://rapidsystems.com,Marketplace,Advertising,Active
startup_753,Brown-Cook,User-centric next generation attitude seize turn-key convergence,AgriTech,Los Angeles,2018-06-22,Pre-seed,313,https://brown-cook.com,Platform,Advertising,Active
startup_754,"Stevens, Young and Best",Front-line optimizing architecture unleash killer e-markets,HRTech,Boston,2014-06-08,Series C,444,"https://stevens,youngandbest.com",B2B,Transaction,Active
startup_755,VertexLabs,Proactive incremental success whiteboard sticky portals,Gaming,Austin,2022-04-17,Series C,106,https://vertexlabs.com,B2B,Commission,Active
startup_756,SecureCore,Horizontal interactive attitude implement out-of-the-box communities,SaaS,New York,2023-08-24,Growth,364,https://securecore.com,B2C,Transaction,Active
startup_757,"Mays, Patton and Martinez",Integrated intangible firmware disintermediate frictionless metrics,IoT,Dallas,2018-03-13,Pre-seed,7,"https://mays,pattonandmartinez.com",B2C,SaaS,Active
startup_758,"Burch, Moreno and Thomas",Phased national synergy strategize seamless niches,AI/ML,Denver,2019-03-19,Series C,123,"https://burch,morenoandthomas.com",B2B2C,Advertising,Active
startup_759,DigitalHub,Grass-roots incremental throughput innovate global relationships,AI/ML,New York,2022-07-05,Series A,36,https://digitalhub.com,B2B2C,Commission,Active
startup_760,CloudSolutions,Business-focused clear-thinking intranet synthesize one-to-one synergies,CleanTech,Los Angeles,2024-12-05,Seed,153,https://cloudsolutions.com,B2B2C,SaaS,Active
startup_761,"Taylor, Allen and Harvey",Seamless mobile conglomeration evolve leading-edge eyeballs,Gaming,Chicago,2019-05-13,Series B,102,"https://taylor,allenandharvey.com",B2B,Commission,Active
startup_762,Holloway-Vaughan,Synergistic fresh-thinking concept evolve 24/7 partnerships,FinTech,Atlanta,2014-05-16,Seed,354,https://holloway-vaughan.com,Platform,Freemium,Active
startup_763,SecureBase,Assimilated systematic synergy embrace mission-critical e-markets,HRTech,Philadelphia,2014-09-19,Series B,186,https://securebase.com,B2B2C,Commission,Active
startup_764,InfiniteAnalytics,Networked optimizing access streamline bleeding-edge web-readiness,Gaming,Chicago,2023-07-28,Pre-seed,62,https://infiniteanalytics.com,Platform,Freemium,IPO
startup_765,Sullivan,Secured even-keeled utilization engage cross-platform synergies,HealthTech,Los Angeles,2017-03-24,Seed,102,https://sullivan.com,Platform,SaaS,Active
startup_766,VertexSolutions,Synchronized interactive orchestration utilize front-end synergies,FinTech,Seattle,2013-03-09,Pre-seed,143,https://vertexsolutions.com,B2B,Freemium,Active
startup_767,ApexAnalytics,Persevering intermediate frame streamline enterprise portals,HRTech,Miami,2018-05-11,Pre-seed,472,https://apexanalytics.com,B2B2C,Transaction,Active
startup_768,"Prince, Guzman and Ramirez",Inverse empowering functionalities re-contextualize synergistic niches,HRTech,Denver,2018-11-21,Series B,341,"https://prince,guzmanandramirez.com",Platform,SaaS,Active
startup_769,RapidLabs,Synergistic non-volatile pricing structure transform granular paradigms,AgriTech,Phoenix,2014-02-15,Pre-seed,464,https://rapidlabs.com,Platform,SaaS,Active
startup_770,SmartSystems,Front-line upward-trending solution utilize next-generation e-business,PropTech,New York,2023-06-05,Pre-seed,219,https://smartsystems.com,Marketplace,SaaS,Active
startup_771,RapidEngine,Grass-roots optimizing concept cultivate enterprise content,HRTech,Atlanta,2020-09-07,Series A,184,https://rapidengine.com,B2B2C,Advertising,Active
startup_772,QuantumPlatform,Persistent non-volatile help-desk productize customized architectures,FoodTech,Philadelphia,2022-06-06,Seed,112,https://quantumplatform.com,B2B,Commission,Active
startup_773,SecureSystems,Proactive coherent artificial intelligence strategize distributed functionalities,EdTech,San Diego,2013-07-27,Series B,235,https://securesystems.com,B2B2C,Commission,Active
startup_774,SmartDynamics,Exclusive context-sensitive collaboration unleash transparent technologies,FoodTech,Portland,2010-09-15,Pre-seed,194,https://smartdynamics.com,Marketplace,Advertising,Active
startup_775,CloudBase,Secured incremental portal incubate viral convergence,CleanTech,Portland,2020-07-27,Growth,466,https://cloudbase.com,B2C,Freemium,Active
startup_776,Klein PLC,Synergistic systematic hub reinvent web-enabled synergies,FinTech,Chicago,2012-10-18,Series A,320,https://kleinplc.com,Marketplace,Advertising,Active
startup_777,"Rodriguez, Carter and Molina",Visionary human-resource installation leverage distributed e-commerce,Blockchain,Dallas,2023-12-22,Growth,426,"https://rodriguez,carterandmolina.com",B2B,Commission,Active
startup_778,ApexSystems,Customizable needs-based architecture utilize enterprise infrastructures,AgriTech,Chicago,2022-08-08,Pre-seed,23,https://apexsystems.com,B2B,Advertising,Active
startup_779,Jacobson and Sons,Extended bi-directional strategy innovate turn-key infrastructures,MarTech,Chicago,2021-01-15,Series A,497,https://jacobsonandsons.com,B2B,Transaction,Active
startup_780,Jackson-Jenkins,Diverse 6thgeneration alliance optimize customized applications,E-commerce,San Francisco,2024-06-06,Series B,110,https://jackson-jenkins.com,Platform,Transaction,Active
startup_781,"Gibson, Lee and Young",Sharable encompassing archive syndicate user-centric niches,HealthTech,Seattle,2024-06-09,Seed,450,"https://gibson,leeandyoung.com",Marketplace,Transaction,Active
startup_782,"Henderson, Delgado and Jones",Phased tertiary success benchmark extensible models,InsurTech,Miami,2020-09-27,Seed,79,"https://henderson,delgadoandjones.com",Platform,Transaction,Active
startup_783,Fletcher and Sons,Exclusive local data-warehouse disintermediate robust paradigms,Blockchain,Portland,2013-04-13,Series C,116,https://fletcherandsons.com,Platform,Transaction,Active
startup_784,DigitalPlatform,Sharable full-range core scale synergistic communities,IoT,Chicago,2016-08-09,Series A,456,https://digitalplatform.com,Platform,Advertising,Acquired
startup_785,Hayes-Harrison,Synergized global standardization transform granular methodologies,Blockchain,Portland,2018-09-27,Growth,172,https://hayes-harrison.com,B2B2C,Transaction,Closed
startup_786,SmartBase,Versatile logistical time-frame incentivize web-enabled deliverables,MarTech,Austin,2015-06-18,Growth,290,https://smartbase.com,B2B2C,Commission,Active
startup_787,RapidNetwork,Advanced interactive project exploit scalable communities,Gaming,Phoenix,2023-04-23,Series A,396,https://rapidnetwork.com,B2C,Advertising,IPO
startup_788,SmartDynamics,Upgradable bottom-line secured line orchestrate dynamic portals,PropTech,Nashville,2019-01-20,Series C,278,https://smartdynamics.com,B2B2C,Advertising,Active
startup_789,"Jacobs, Gregory and Rubio",Decentralized neutral functionalities grow extensible supply-chains,AI/ML,Seattle,2017-02-22,Series A,138,"https://jacobs,gregoryandrubio.com",B2B2C,Transaction,Active
startup_790,FusionBase,Face-to-face bi-directional Internet solution generate innovative e-services,Blockchain,Chicago,2013-04-10,Series C,237,https://fusionbase.com,Marketplace,Freemium,Active
startup_791,NeuralAnalytics,Triple-buffered composite structure e-enable proactive initiatives,FinTech,Denver,2019-09-04,Series A,345,https://neuralanalytics.com,B2B,Advertising,Active
startup_792,DigitalBase,Progressive directional extranet streamline proactive deliverables,PropTech,Boston,2022-05-30,Series A,6,https://digitalbase.com,B2C,SaaS,Active
startup_793,Garcia and Sons,Integrated bi-directional firmware envisioneer back-end communities,FoodTech,Portland,2016-02-29,Pre-seed,31,https://garciaandsons.com,B2B,Transaction,Active
startup_794,"Crawford, Smith and Ray",Fully-configurable web-enabled architecture synergize leading-edge platforms,FinTech,Dallas,2017-08-25,Growth,52,"https://crawford,smithandray.com",Marketplace,Transaction,Active
startup_795,DataFlow,Distributed grid-enabled portal harness web-enabled platforms,Cybersecurity,Philadelphia,2017-09-28,Pre-seed,480,https://dataflow.com,B2B,Commission,Active
startup_796,DataHub,Team-oriented mission-critical product extend compelling convergence,AgriTech,Dallas,2020-04-17,Series A,137,https://datahub.com,B2B2C,Commission,Active
startup_797,QuantumNetwork,Function-based responsive secured line empower world-class portals,FinTech,Denver,2013-01-10,Seed,494,https://quantumnetwork.com,B2B,Advertising,Active
startup_798,DigitalTechnologies,Business-focused 24/7 benchmark strategize synergistic synergies,AI/ML,New York,2010-07-23,Series A,392,https://digitaltechnologies.com,B2C,Freemium,Active
startup_799,SmartSolutions,Face-to-face contextually-based toolset monetize customized web services,FoodTech,Miami,2010-10-14,Series C,31,https://smartsolutions.com,B2B2C,Advertising,Active
